Line#,Date,"Gust Speed (S-WCA 9858867:9845198-2), m/s, Meyerson Roof","Battery (U30 BATTERY 9858867:9858867-B), V, Meyerson Roof","Dew Point (S-THB 9858867:9835118-3), *C, Meyerson Roof","RH (S-THB 9858867:9835118-2), %, Meyerson Roof","Temperature (S-THB 9858867:9835118-1), *C, Meyerson Roof","Solar Radiation (S-LIB 9858867:9841958-1), W/m^2, Meyerson Roof","Wind Direction (S-WCA 9858867:9845198-3), *, Meyerson Roof","Wind Speed (S-WCA 9858867:9845198-1), m/s, Meyerson Roof"
2544,11/9/2016 13:30,0,4.48,10.4,94.6,11.22,49,0,0
2545,11/9/2016 13:35,0,4.48,10.45,97.1,10.88,39,0,0
2546,11/9/2016 13:40,0,4.48,10.64,97.7,10.98,49,0,0
2547,11/9/2016 13:45,0.2,4.5,10.76,97.8,11.08,46,0,0
2548,11/9/2016 13:50,0,4.5,10.62,98,10.91,46,0,0
2549,11/9/2016 13:55,0.2,4.5,10.62,98,10.91,47,0,0
2550,11/9/2016 14:00,0,4.5,10.82,98.2,11.08,47,0,0
2551,11/9/2016 14:05,0,4.5,10.77,98.4,11,44,0,0
2552,11/9/2016 14:10,0,4.5,10.69,98.3,10.93,56,0,0
2553,11/9/2016 14:15,0,4.5,10.6,98.2,10.86,61,0,0
2554,11/9/2016 14:20,0.2,4.5,10.77,98.2,11.03,66,0,0
2555,11/9/2016 14:25,0,4.51,10.98,98.3,11.22,72,0,0
2556,11/9/2016 14:30,0,4.5,10.88,98.3,11.13,72,0,0
2557,11/9/2016 14:35,0.9,4.5,10.84,98.5,11.05,77,0,0
2558,11/9/2016 14:40,0.2,4.5,10.85,98.4,11.08,78,0,0
2559,11/9/2016 14:45,0,4.51,11.02,98.6,11.22,61,0,0
2560,11/9/2016 14:50,0,4.51,11,98.6,11.2,68,0,0
2561,11/9/2016 14:55,0,4.51,11.09,98.4,11.32,74,0,0
2562,11/9/2016 15:00,0,4.51,11.08,98.3,11.32,61,0,0
2563,11/9/2016 15:05,0,4.51,11.11,98.2,11.37,23,0,0
2564,11/9/2016 15:10,0,4.51,10.93,98.3,11.18,52,0,0
2565,11/9/2016 15:15,0,4.51,11.12,98.1,11.39,79,0,0
2566,11/9/2016 15:20,0,4.51,11.36,98.1,11.64,117,0,0
2567,11/9/2016 15:25,0,4.51,11.35,97.9,11.66,129,0,0
2568,11/9/2016 15:30,0,4.53,11.88,98,12.17,146,0,0
2569,11/9/2016 15:35,0,4.51,11.36,97.8,11.69,121,0,0
2570,11/9/2016 15:40,0,4.51,11.61,97.8,11.93,132,0,0
2571,11/9/2016 15:45,0.2,4.51,11.76,98,12.05,116,0,0
2572,11/9/2016 15:50,0,4.51,11.74,97.9,12.05,138,0,0
2573,11/9/2016 15:55,0,4.51,11.57,97.9,11.88,131,0,0
2574,11/9/2016 16:00,0,4.51,11.73,97.8,12.05,143,0,0
2575,11/9/2016 16:05,0,4.51,11.93,98,12.22,142,0,0
2576,11/9/2016 16:10,0,4.51,11.9,97.8,12.22,108,0,0
2577,11/9/2016 16:15,0,4.51,11.71,97.4,12.1,79,0,0
2578,11/9/2016 16:20,0,4.51,11.51,95.2,12.24,76,0,0
2579,11/9/2016 16:25,0,4.51,11.36,94.7,12.17,88,0,0
2580,11/9/2016 16:30,0,4.53,11.43,94.1,12.34,92,0,0
2581,11/9/2016 16:35,0,4.51,11.51,93.7,12.49,81,0,0
2582,11/9/2016 16:40,0,4.51,11.4,93.3,12.44,77,0,0
2583,11/9/2016 16:45,0,4.51,11.17,92.9,12.27,67,0,0
2584,11/9/2016 16:50,0,4.51,11.42,93.3,12.46,97,0,0
2585,11/9/2016 16:55,0,4.51,11.25,90.2,12.8,117,0,0
2586,11/9/2016 17:00,0,4.51,9.86,83.4,12.58,111,0,0
2587,11/9/2016 17:05,0,4.51,7.38,71.1,12.46,151,0,0
2588,11/9/2016 17:10,0,4.51,11.32,89.9,12.92,127,0,0
2589,11/9/2016 17:15,0,4.51,12.3,97.3,12.7,67,0,0
2590,11/9/2016 17:20,0.2,4.51,12.06,97.9,12.36,57,0,0
2591,11/9/2016 17:25,0,4.51,12.15,97.9,12.46,47,0,0
2592,11/9/2016 17:30,0,4.53,12.23,97.8,12.56,42,0,0
2593,11/9/2016 17:35,0,4.51,12.19,98,12.49,39,0,0
2594,11/9/2016 17:40,0,4.51,12.16,97.5,12.53,44,0,0
2595,11/9/2016 17:45,1.5,4.51,12.11,97.3,12.51,33,0,0
2596,11/9/2016 17:50,0,4.51,12.2,97.6,12.56,31,0,0
2597,11/9/2016 17:55,0,4.53,12.11,96.7,12.61,39,0,0
2598,11/9/2016 18:00,2.2,4.53,11.96,95.9,12.58,58,0,0.2
2599,11/9/2016 18:05,1.3,4.53,11.87,98.6,12.07,92,0,0
2600,11/9/2016 18:10,0,4.53,11.92,98.4,12.15,134,0,0
2601,11/9/2016 18:15,0,4.53,12.18,96.1,12.77,161,0,0
2602,11/9/2016 18:20,0,4.53,12.34,96.3,12.9,102,0,0
2603,11/9/2016 18:25,0,4.53,12.34,95.3,13.06,108,0,0
2604,11/9/2016 18:30,0,4.52,13.13,97.2,13.55,98,0,0
2605,11/9/2016 18:35,0,4.51,12.24,96,12.85,43,0,0
2606,11/9/2016 18:40,0.2,4.53,12,95.4,12.7,42,0,0
2607,11/9/2016 18:45,0,4.53,12.11,95.5,12.8,33,0,0
2608,11/9/2016 18:50,2.4,4.53,12.16,95.8,12.8,24,0,0.2
2609,11/9/2016 18:55,0,4.53,11.86,94.1,12.77,54,0,0
2610,11/9/2016 19:00,1.5,4.53,11.42,93.6,12.41,72,0,0
2611,11/9/2016 19:05,0.4,4.53,11.54,95.5,12.22,51,0,0
2612,11/9/2016 19:10,0.7,4.53,12,98.6,12.19,36,0,0
2613,11/9/2016 19:15,0.9,4.54,11.91,99,12.05,24,0,0
2614,11/9/2016 19:20,1.3,4.54,11.85,99.1,11.98,29,0,0
2615,11/9/2016 19:25,2,4.54,11.82,98.9,11.98,37,0,0
2616,11/9/2016 19:30,1.1,4.54,11.84,99,11.98,37,0,0
2617,11/9/2016 19:35,0.7,4.51,11.72,99,11.86,23,0,0
2618,11/9/2016 19:40,0.4,4.54,11.84,99,11.98,21,0,0
2619,11/9/2016 19:45,1.1,4.54,-3.3,34.5,11.86,24,0,0
2620,11/9/2016 19:50,1.7,4.54,-3.59,33.9,11.78,23,0,0
2621,11/9/2016 19:55,0.6,4.56,-3.72,33.7,11.73,21,0,0
2622,11/9/2016 20:00,1.3,4.56,-4.1,32.8,11.71,18,0,0
2623,11/9/2016 20:05,0.2,4.54,-4.38,32,11.76,12,0,0
2624,11/9/2016 20:10,0.2,4.5,-4.57,31.6,11.73,8,0,0
2625,11/9/2016 20:15,2.2,4.48,-4.66,31.4,11.73,6,0,0.2
2626,11/9/2016 20:20,0.6,4.48,-11.22,18.7,11.86,4,0,0
2627,11/9/2016 20:25,0.2,4.47,-29.01,4,11.81,4,0,0
2628,11/9/2016 20:30,0.4,4.47,-42.81,1,11.71,3,0,0
2629,11/9/2016 20:35,2.4,4.44,-42.75,1,11.81,3,0,0
2630,11/9/2016 20:40,0,4.44,-42.78,1,11.76,2,0,0
2631,11/9/2016 20:45,0,4.44,-42.82,1,11.69,1,0,0
2632,11/9/2016 20:50,4.5,4.44,-42.91,1,11.54,1,0,0.2
2633,11/9/2016 20:55,1.9,4.43,-42.94,1,11.49,1,0,0.2
2634,11/9/2016 21:00,1.1,4.43,-42.93,1,11.52,1,0,0
2635,11/9/2016 21:05,0.4,4.43,-42.94,1,11.49,1,0,0
2636,11/9/2016 21:10,0.2,4.42,-42.91,1,11.54,1,0,0
2637,11/9/2016 21:15,3.3,4.42,-42.94,1,11.49,1,0,0.2
2638,11/9/2016 21:20,3,4.42,-43.02,1,11.37,1,0,0.4
2639,11/9/2016 21:25,4.6,4.42,-43.05,1,11.32,1,0,0.6
2640,11/9/2016 21:30,1.9,4.42,-43.03,1,11.35,1,0,0.2
2641,11/9/2016 21:35,3.7,4.39,-43.05,1,11.32,1,0,0.2
2642,11/9/2016 21:40,5.9,4.39,-43.11,1,11.22,1,0,0.9
2643,11/9/2016 21:45,3.7,4.39,-43.12,1,11.2,1,0,0.4
2644,11/9/2016 21:50,6.9,4.39,-43.18,1,11.1,1,0,0.9
2645,11/9/2016 21:55,6.7,4.38,-43.17,1,11.13,1,0,0.7
2646,11/9/2016 22:00,4.8,4.38,-43.14,1,11.18,1,0,0.4
2647,11/9/2016 22:05,3.5,4.38,-43.2,1,11.08,1,0,0.4
2648,11/9/2016 22:10,4.3,4.37,-43.21,1,11.05,1,0,0.4
2649,11/9/2016 22:15,3.9,4.37,-43.14,1,11.18,1,0,0.4
2650,11/9/2016 22:20,6.1,4.36,-43.31,1,10.88,1,0,0.9
2651,11/9/2016 22:25,6.5,4.36,-43.49,1,10.59,1,0,1.5
2652,11/9/2016 22:30,4.1,4.36,-43.54,1,10.52,1,0,0.4
2653,11/9/2016 22:35,3.7,4.34,-43.6,1,10.42,1,0,0.2
2654,11/9/2016 22:40,7.2,4.34,-43.69,1,10.27,1,0,1.7
2655,11/9/2016 22:45,6.5,4.34,-43.72,1,10.22,1,0,1.1
2656,11/9/2016 22:50,5.4,4.34,-43.72,1,10.22,1,0,1.3
2657,11/9/2016 22:55,6.9,4.34,-43.84,1,10.03,1,0,1.5
2658,11/9/2016 23:00,6.5,4.34,-43.87,1,9.98,1,0,1.9
2659,11/9/2016 23:05,8.3,4.34,-43.88,1,9.95,1,0,1.1
2660,11/9/2016 23:10,5.9,4.34,-43.85,1,10,1,0,0.6
2661,11/9/2016 23:15,6.3,4.33,-43.88,1,9.95,1,0,0.7
2662,11/9/2016 23:20,5.6,4.33,-44.02,1,9.73,1,0,1.1
2663,11/9/2016 23:25,6.3,4.33,-44.11,1,9.58,1,0,0.9
2664,11/9/2016 23:30,6.7,4.34,-44.19,1,9.46,1,0,1.1
2665,11/9/2016 23:35,6.1,4.31,-44.26,1,9.34,1,0,0.9
2666,11/9/2016 23:40,8.3,4.31,-44.34,1,9.21,1,0,1.3
2667,11/9/2016 23:45,8.2,4.31,-44.43,1,9.06,1,0,1.5
2668,11/9/2016 23:50,5.9,4.31,-44.45,1,9.04,1,0,0.7
2669,11/9/2016 23:55,4.6,4.3,-44.41,1,9.09,1,0,0.7
2670,11/10/2016 0:00,5.4,4.3,-44.46,1,9.01,1,0,0.6
2671,11/10/2016 0:05,4.3,4.3,-44.48,1,8.99,1,0,0.2
2672,11/10/2016 0:10,5.4,4.3,-44.52,1,8.92,1,0,0.2
2673,11/10/2016 0:15,3.3,4.3,-44.37,1,9.16,1,0,0.2
2674,11/10/2016 0:20,7.1,4.3,-44.48,1,8.99,1,0,0.6
2675,11/10/2016 0:25,0.4,4.3,-44.45,1,9.04,1,0,0
2676,11/10/2016 0:30,0.4,4.31,-44.49,1,8.97,1,0,0
2677,11/10/2016 0:35,5.8,4.29,-0.11,52.5,9.09,1,0,0.4
2678,11/10/2016 0:40,0,4.29,8.94,99.4,9.01,1,0,0
2679,11/10/2016 0:45,4.6,4.29,8.65,98.5,8.87,1,0,0.9
2680,11/10/2016 0:50,4.1,4.29,8.74,98.1,9.01,1,0,0.4
2681,11/10/2016 0:55,5.9,4.29,8.6,97.2,9.01,1,0,0.6
2682,11/10/2016 1:00,6.5,4.29,8.69,97.8,9.01,1,0,0.9
2683,11/10/2016 1:05,5.2,4.29,8.47,95.7,9.11,1,0,1.1
2684,11/10/2016 1:10,6.1,4.29,8.35,95.4,9.04,1,0,1.5
2685,11/10/2016 1:15,4.1,4.29,8.3,95.4,8.99,1,0,0.7
2686,11/10/2016 1:20,4.6,4.29,8.34,95.3,9.04,1,0,0.6
2687,11/10/2016 1:25,3.7,4.29,8.21,94,9.11,1,0,0.7
2688,11/10/2016 1:30,5,4.28,7.92,91.7,9.19,1,0,1.3
2689,11/10/2016 1:35,5.2,4.27,7.64,90.6,9.09,1,0,0.7
2690,11/10/2016 1:40,2.4,4.28,7.41,88.9,9.14,1,0,0.2
2691,11/10/2016 1:45,7.6,4.28,7,86.4,9.14,1,0,1.5
2692,11/10/2016 1:50,4.8,4.28,6.9,85.7,9.16,1,0,1.3
2693,11/10/2016 1:55,6.7,4.28,6.79,84.9,9.19,1,0,1.3
2694,11/10/2016 2:00,6.1,4.28,6.72,84.2,9.24,1,0,1.5
2695,11/10/2016 2:05,7.2,4.28,6.62,83.9,9.19,1,0,1.3
2696,11/10/2016 2:10,4.6,4.29,6.49,83.3,9.16,1,0,1.3
2697,11/10/2016 2:15,6.9,4.29,6.28,82.1,9.16,1,0,1.5
2698,11/10/2016 2:20,6.9,4.29,6.22,82.2,9.09,1,0,1.5
2699,11/10/2016 2:25,6.5,4.29,6.11,81.7,9.06,1,0,2.6
2700,11/10/2016 2:30,6.9,4.29,6.08,81.4,9.09,1,0,1.1
2701,11/10/2016 2:35,6.5,4.27,5.79,79.9,9.06,1,0,1.5
2702,11/10/2016 2:40,8.2,4.27,5.8,80.1,9.04,1,0,1.3
2703,11/10/2016 2:45,7.4,4.27,5.37,78,8.99,1,0,1.3
2704,11/10/2016 2:50,8.7,4.27,5.17,77.2,8.94,1,0,2.6
2705,11/10/2016 2:55,8.9,4.28,4.96,76.3,8.89,1,0,2.2
2706,11/10/2016 3:00,8.2,4.28,4.87,76.1,8.84,1,0,2.4
2707,11/10/2016 3:05,8.3,4.28,4.8,76.1,8.77,1,0,3.2
2708,11/10/2016 3:10,8.2,4.28,4.72,75.8,8.74,1,0,1.3
2709,11/10/2016 3:15,8.5,4.28,4.68,76,8.67,1,0,1.3
2710,11/10/2016 3:20,7.2,4.28,4.6,75.7,8.64,1,0,1.1
2711,11/10/2016 3:25,4.8,4.28,4.64,76,8.62,1,0,0.7
2712,11/10/2016 3:30,12.2,4.27,4.19,74.3,8.49,1,0,3.5
2713,11/10/2016 3:35,7.1,4.27,4.29,74.7,8.52,1,0,1.3
2714,11/10/2016 3:40,4.8,4.27,4.31,74.9,8.49,1,0,0.7
2715,11/10/2016 3:45,7.2,4.27,4.06,74,8.42,1,0,1.9
2716,11/10/2016 3:50,8,4.27,3.89,73.6,8.32,1,0,2
2717,11/10/2016 3:55,8.3,4.27,3.88,73.8,8.27,1,0,1.7
2718,11/10/2016 4:00,6.9,4.27,3.85,74,8.19,1,0,1.9
2719,11/10/2016 4:05,6.1,4.27,3.7,73.6,8.12,1,0,1.5
2720,11/10/2016 4:10,8.3,4.27,3.62,73.6,8.05,1,0,2.8
2721,11/10/2016 4:15,6.9,4.27,3.63,74,7.97,1,0,0.9
2722,11/10/2016 4:20,3.7,4.27,3.57,74.2,7.87,1,0,0.7
2723,11/10/2016 4:25,9.3,4.27,3.41,74,7.74,1,0,2
2724,11/10/2016 4:30,8.7,4.27,3.25,73.8,7.62,1,0,2
2725,11/10/2016 4:35,9.1,4.26,3.13,73.8,7.49,1,0,2
2726,11/10/2016 4:40,8,4.27,2.87,72.8,7.42,1,0,1.7
2727,11/10/2016 4:45,6.9,4.27,2.9,73.6,7.29,1,0,2
2728,11/10/2016 4:50,5,4.27,2.84,73.7,7.22,1,0,1.1
2729,11/10/2016 4:55,8.7,4.27,2.8,73.7,7.17,1,0,1.9
2730,11/10/2016 5:00,7.8,4.27,2.76,74,7.07,1,0,1.7
2731,11/10/2016 5:05,10.2,4.27,2.64,73.4,7.07,1,0,2.8
2732,11/10/2016 5:10,8.5,4.27,2.56,73.5,6.96,1,0,1.5
2733,11/10/2016 5:15,7.2,4.27,2.71,74.8,6.86,1,0,0.9
2734,11/10/2016 5:20,7.2,4.27,2.61,74.5,6.81,1,0,0.7
2735,11/10/2016 5:25,4.3,4.27,2.6,75.4,6.64,1,0,0.6
2736,11/10/2016 5:30,4.6,4.25,2.5,74.2,6.76,1,0,0.7
2737,11/10/2016 5:35,5.8,4.25,2.55,75.1,6.64,1,0,0.9
2738,11/10/2016 5:40,5.6,4.25,2.47,73.8,6.81,1,0,1.7
2739,11/10/2016 5:45,4.5,4.25,2.57,76,6.48,1,0,0.4
2740,11/10/2016 5:50,3.3,4.26,2.48,75,6.59,1,0,0.4
2741,11/10/2016 5:55,3.2,4.26,2.55,75.5,6.56,1,0,0.4
2742,11/10/2016 6:00,7.4,4.27,2.56,76.5,6.38,1,0,0.7
2743,11/10/2016 6:05,2.4,4.27,2.42,76,6.33,1,0,0.2
2744,11/10/2016 6:10,2.8,4.27,2.44,76.4,6.28,1,0,0.2
2745,11/10/2016 6:15,6.9,4.27,2.39,76.4,6.23,1,0,0.7
2746,11/10/2016 6:20,2.4,4.27,2.35,75.6,6.33,1,0,0.2
2747,11/10/2016 6:25,3.2,4.27,2.32,75.6,6.31,1,0,0.2
2748,11/10/2016 6:30,1.7,4.25,2.31,76.6,6.1,1,0,0
2749,11/10/2016 6:35,2.8,4.25,2.15,75.2,6.2,1,0,0.2
2750,11/10/2016 6:40,2.2,4.25,2.1,75.6,6.08,1,0,0.2
2751,11/10/2016 6:45,5.6,4.25,2.15,75.2,6.2,1,0,0.6
2752,11/10/2016 6:50,3,4.25,2.02,74.9,6.13,1,0,0.4
2753,11/10/2016 6:55,2.2,4.25,2.01,75,6.1,1,0,0.2
2754,11/10/2016 7:00,2,4.25,1.99,74.9,6.1,1,0,0.2
2755,11/10/2016 7:05,1.1,4.25,1.94,75,6.03,1,0,0
2756,11/10/2016 7:10,2.2,4.25,1.85,74.4,6.05,1,0,0.2
2757,11/10/2016 7:15,3,4.25,1.88,75.1,5.95,1,0,0.2
2758,11/10/2016 7:20,2.2,4.25,1.86,75.1,5.92,1,0,0.2
2759,11/10/2016 7:25,2.4,4.25,1.8,75.2,5.85,1,0,0.2
2760,11/10/2016 7:30,3.2,4.25,1.79,74.2,6.03,1,0,0.4
2761,11/10/2016 7:35,1.5,4.25,1.85,75.2,5.9,1,0,0
2762,11/10/2016 7:40,2.6,4.25,1.83,75.1,5.9,1,0,0.2
2763,11/10/2016 7:45,0,4.25,1.83,75.5,5.82,1,0,0
2764,11/10/2016 7:50,4.3,4.25,1.8,75.3,5.82,1,0,0.4
2765,11/10/2016 7:55,2,4.25,1.84,76.2,5.69,1,0,0
2766,11/10/2016 8:00,2.4,4.25,1.92,76.1,5.8,1,0,0.2
2767,11/10/2016 8:05,0,4.25,1.88,77,5.59,1,0,0
2768,11/10/2016 8:10,0,4.25,2,77.9,5.54,1,0,0
2769,11/10/2016 8:15,0.9,4.25,1.87,78.6,5.28,1,0,0
2770,11/10/2016 8:20,0,4.25,1.98,79.8,5.18,1,0,0
2771,11/10/2016 8:25,0,4.25,1.91,80.7,4.95,1,0,0
2772,11/10/2016 8:30,0.2,4.25,1.99,79,5.33,1,0,0
2773,11/10/2016 8:35,0.2,4.24,2.03,78.1,5.54,1,0,0
2774,11/10/2016 8:40,2.2,4.25,1.96,78.1,5.46,1,0,0.2
2775,11/10/2016 8:45,0.2,4.25,1.92,79.3,5.21,1,0,0
2776,11/10/2016 8:50,0.6,4.25,1.9,78.5,5.33,1,0,0
2777,11/10/2016 8:55,0,4.25,1.69,78.3,5.15,1,0,0
2778,11/10/2016 9:00,0,4.25,1.77,78.6,5.18,1,0,0
2779,11/10/2016 9:05,0.6,4.25,1.73,77.8,5.28,1,0,0
2780,11/10/2016 9:10,1.1,4.25,1.71,77.4,5.33,1,0,0
2781,11/10/2016 9:15,0.7,4.25,1.79,77.7,5.36,1,0,0
2782,11/10/2016 9:20,0.4,4.25,1.65,78.9,5,1,0,0
2783,11/10/2016 9:25,0,4.25,1.58,78.4,5.02,1,0,0
2784,11/10/2016 9:30,0.2,4.25,1.58,77.8,5.13,1,0,0
2785,11/10/2016 9:35,1.3,4.22,1.59,77.3,5.23,1,0,0
2786,11/10/2016 9:40,2.8,4.24,1.48,77.1,5.15,1,0,0.2
2787,11/10/2016 9:45,2.2,4.24,1.55,76.8,5.28,1,0,0
2788,11/10/2016 9:50,2.6,4.24,1.47,76.1,5.33,1,0,0.2
2789,11/10/2016 9:55,1.1,4.24,1.43,76.7,5.18,1,0,0
2790,11/10/2016 10:00,2.4,4.24,1.48,76.3,5.31,1,0,0.2
2791,11/10/2016 10:05,0.6,4.24,1.47,76.1,5.33,1,0,0
2792,11/10/2016 10:10,0.4,4.24,1.42,77.6,5,1,0,0
2793,11/10/2016 10:15,2.4,4.24,1.41,76.2,5.26,1,0,0.2
2794,11/10/2016 10:20,1.7,4.24,1.31,77,5,1,0,0
2795,11/10/2016 10:25,1.9,4.24,1.35,77.5,4.95,1,0,0.2
2796,11/10/2016 10:30,2,4.22,1.33,76.3,5.15,1,0,0.2
2797,11/10/2016 10:35,2.6,4.22,1.33,76,5.21,1,0,0.2
2798,11/10/2016 10:40,0.7,4.22,1.28,76.7,5.02,1,0,0
2799,11/10/2016 10:45,3.3,4.22,1.3,77.1,4.97,1,0,0.4
2800,11/10/2016 10:50,1.5,4.22,1.31,77,5,1,0,0.2
2801,11/10/2016 10:55,1.3,4.22,1.39,77.3,5.02,1,0,0
2802,11/10/2016 11:00,3,4.22,1.34,75.8,5.26,1,0,0.6
2803,11/10/2016 11:05,3.5,4.22,1.31,76.2,5.15,1,0,0.2
2804,11/10/2016 11:10,4.6,4.22,1.3,76,5.18,2,0,0.7
2805,11/10/2016 11:15,3.9,4.22,1.27,76.1,5.13,3,0,0.4
2806,11/10/2016 11:20,2.8,4.24,1.2,75.6,5.15,6,0,0.4
2807,11/10/2016 11:25,2.6,4.27,1.19,73.5,5.54,9,0,0.2
2808,11/10/2016 11:30,2,4.35,1.1,72.4,5.67,14,0,0.4
2809,11/10/2016 11:35,2.8,4.45,1.05,71.1,5.87,22,0,0.4
2810,11/10/2016 11:40,0.9,4.48,0.95,69.6,6.08,32,0,0
2811,11/10/2016 11:45,2.4,4.48,0.92,68.6,6.26,42,0,0.2
2812,11/10/2016 11:50,3.9,4.49,0.73,67.7,6.26,57,0,0.4
2813,11/10/2016 11:55,2.4,4.5,0.35,65.6,6.31,71,0,0.4
2814,11/10/2016 12:00,4.3,4.5,1.09,68.6,6.43,92,0,0.4
2815,11/10/2016 12:05,2.2,4.5,1.7,68.5,7.09,107,0,0.4
2816,11/10/2016 12:10,4.5,4.5,1.03,64.2,7.34,122,0,0.7
2817,11/10/2016 12:15,2,4.5,0.57,59.3,8.02,134,0,0.2
2818,11/10/2016 12:20,3.5,4.5,0.36,57.5,8.24,146,0,0.2
2819,11/10/2016 12:25,3.3,4.51,0.66,60.5,7.82,157,0,0.6
2820,11/10/2016 12:30,1.1,4.49,0.62,59.7,7.97,171,0,0
2821,11/10/2016 12:35,3.9,4.5,0.7,61.3,7.67,181,0,0.6
2822,11/10/2016 12:40,3.9,4.5,0.71,60.2,7.95,197,0,0.6
2823,11/10/2016 12:45,3.5,4.51,0.76,59.7,8.12,206,0,0.4
2824,11/10/2016 12:50,4.6,4.51,0.69,60.3,7.9,218,0,0.6
2825,11/10/2016 12:55,2.2,4.51,0.59,57.1,8.59,231,0,0.4
2826,11/10/2016 13:00,3.3,4.51,0.83,58.6,8.47,242,0,0.4
2827,11/10/2016 13:05,3.2,4.51,0.69,55.7,9.06,254,0,0.6
2828,11/10/2016 13:10,5.4,4.51,0.74,58.5,8.39,267,0,0.9
2829,11/10/2016 13:15,4.5,4.51,0.68,54.1,9.48,278,0,0.4
2830,11/10/2016 13:20,3.7,4.51,0.84,56.8,8.94,292,0,0.6
2831,11/10/2016 13:25,5,4.51,0.83,58.3,8.54,302,0,0.6
2832,11/10/2016 13:30,0.9,4.51,0.91,53.4,9.93,311,0,0
2833,11/10/2016 13:35,3,4.5,0.87,54.6,9.56,323,0,0.2
2834,11/10/2016 13:40,2.8,4.51,0.85,52.4,10.15,333,0,0.2
2835,11/10/2016 13:45,2,4.51,0.75,52.8,9.93,344,0,0.2
2836,11/10/2016 13:50,1.1,4.51,1.06,52,10.49,356,0,0
2837,11/10/2016 13:55,1.7,4.51,0.85,53.9,9.73,366,0,0
2838,11/10/2016 14:00,4.1,4.51,0.77,55.2,9.29,377,0,0.4
2839,11/10/2016 14:05,5.8,4.51,0.67,53.2,9.73,388,0,0.6
2840,11/10/2016 14:10,5,4.51,0.71,53.8,9.61,398,0,1.3
2841,11/10/2016 14:15,3,4.51,0.98,51.1,10.66,406,0,0.2
2842,11/10/2016 14:20,1.1,4.51,1.23,50.6,11.08,411,0,0
2843,11/10/2016 14:25,1.7,4.51,1.03,45.6,12.44,421,0,0
2844,11/10/2016 14:30,5.4,4.53,0.97,52.4,10.27,431,0,1.1
2845,11/10/2016 14:35,3.9,4.51,0.63,49.9,10.64,436,0,0.4
2846,11/10/2016 14:40,0.6,4.51,0.81,47.7,11.52,444,0,0
2847,11/10/2016 14:45,2.4,4.51,0.74,47.3,11.56,452,0,0.2
2848,11/10/2016 14:50,2.8,4.51,0.69,48.3,11.2,453,0,0.2
2849,11/10/2016 14:55,1.5,4.51,0.51,44.7,12.17,464,0,0
2850,11/10/2016 15:00,2.6,4.51,0.93,49.3,11.15,469,0,0.2
2851,11/10/2016 15:05,1.1,4.51,1.01,48,11.64,474,0,0
2852,11/10/2016 15:10,1.9,4.51,1.13,47.8,11.83,482,0,0.2
2853,11/10/2016 15:15,0.2,4.51,0.92,47.7,11.64,488,0,0
2854,11/10/2016 15:20,0.2,4.51,1.22,43,13.55,489,0,0
2855,11/10/2016 15:25,0.9,4.51,0.99,44.9,12.63,494,0,0
2856,11/10/2016 15:30,3.2,4.53,0.82,46.9,11.78,496,0,0.2
2857,11/10/2016 15:35,4.6,4.51,0.57,44.2,12.41,501,0,0.6
2858,11/10/2016 15:40,1.9,4.51,0.79,46.2,11.98,479,0,0.2
2859,11/10/2016 15:45,2,4.51,0.68,45.7,12.03,504,0,0.2
2860,11/10/2016 15:50,2.2,4.51,0.85,43.9,12.82,508,0,0.2
2861,11/10/2016 15:55,0.2,4.51,0.82,41.4,13.69,511,0,0
2862,11/10/2016 16:00,2.4,4.51,0.67,42.1,13.26,483,0,0.2
2863,11/10/2016 16:05,1.5,4.51,0.62,44,12.53,491,0,0
2864,11/10/2016 16:10,0.6,4.51,0.6,39.6,14.12,466,0,0
2865,11/10/2016 16:15,1.7,4.54,1.17,43.4,13.35,516,0,0.2
2866,11/10/2016 16:20,1.3,4.51,1.6,44.6,13.4,516,0,0
2867,11/10/2016 16:25,1.7,4.51,0.78,41.4,13.64,516,0,0
2868,11/10/2016 16:30,3.2,4.54,0.68,42.4,13.16,514,0,0.2
2869,11/10/2016 16:35,1.3,4.51,1.13,38.5,15.15,513,0,0
2870,11/10/2016 16:40,2.6,4.51,0.28,40.8,13.31,511,0,0.2
2871,11/10/2016 16:45,2.6,4.51,-0.22,40.5,12.87,511,0,0.4
2872,11/10/2016 16:50,2.6,4.51,0.88,40.6,14.05,508,0,0.2
2873,11/10/2016 16:55,0.4,4.51,0.66,38.5,14.62,508,0,0
2874,11/10/2016 17:00,3.7,4.53,0.63,39.7,14.12,511,0,0.2
2875,11/10/2016 17:05,3.9,4.53,-0.21,41.1,12.65,504,0,0.6
2876,11/10/2016 17:10,4.6,4.53,0,41.4,12.77,509,0,0.4
2877,11/10/2016 17:15,3.2,4.53,-0.06,41.3,12.75,501,0,0.2
2878,11/10/2016 17:20,2.8,4.53,-0.06,40.5,13.04,513,0,0.2
2879,11/10/2016 17:25,4.5,4.53,-0.43,39.3,13.09,503,0,0.9
2880,11/10/2016 17:30,3.7,4.51,-0.39,39.6,13.02,513,0,0.7
2881,11/10/2016 17:35,3.9,4.53,-0.57,38.8,13.14,419,0,0.2
2882,11/10/2016 17:40,1.3,4.53,-0.38,38.6,13.43,486,0,0
2883,11/10/2016 17:45,3.2,4.54,0.16,38.9,13.91,442,0,0.2
